node_id,x_m,y_m,z_m
991,33.0,6.0,0.0
992,33.5,6.0,0.0
993,34.0,6.0,0.0
994,34.5,6.0,0.0
995,35.0,6.0,0.0
996,35.5,6.0,0.0
997,36.0,6.0,0.0
998,36.5,6.0,0.0
999,37.0,6.0,0.0
1000,37.5,6.0,0.0
1001,38.0,6.0,0.0
1002,0.0,6.5,0.0
1003,0.5,6.5,0.0
1004,1.0,6.5,0.0
1005,1.5,6.5,0.0
1006,2.0,6.5,0.0
1007,2.5,6.5,0.0
1008,3.0,6.5,0.0
1009,3.5,6.5,0.0
1010,4.0,6.5,0.0
1011,4.5,6.5,0.0
1012,5.0,6.5,0.0
1013,5.5,6.5,0.0
1014,6.0,6.5,0.0
1015,6.5,6.5,0.0
1016,7.0,6.5,0.0
1017,7.5,6.5,0.0
1018,8.0,6.5,0.0
1019,8.5,6.5,0.0
1020,9.0,6.5,0.0
1021,9.5,6.5,0.0
1022,10.0,6.5,0.0
1023,10.5,6.5,0.0
1024,11.0,6.5,0.0
1025,11.5,6.5,0.0
1026,12.0,6.5,0.0
1027,12.5,6.5,0.0
1028,13.0,6.5,0.0
1029,13.5,6.5,0.0
1030,14.0,6.5,0.0
1031,14.5,6.5,0.0
1032,15.0,6.5,0.0
1033,15.5,6.5,0.0
1034,16.0,6.5,0.0
1035,16.5,6.5,0.0
1036,17.0,6.5,0.0
1037,17.5,6.5,0.0
1038,18.0,6.5,0.0
1039,18.5,6.5,0.0
1040,19.0,6.5,0.0
1041,19.5,6.5,0.0
1042,20.0,6.5,0.0
1043,20.5,6.5,0.0
1044,21.0,6.5,0.0
1045,21.5,6.5,0.0
1046,22.0,6.5,0.0
1047,22.5,6.5,0.0
1048,23.0,6.5,0.0
1049,23.5,6.5,0.0
1050,24.0,6.5,0.0
1051,24.5,6.5,0.0
1052,25.0,6.5,0.0
1053,25.5,6.5,0.0
1054,26.0,6.5,0.0
1055,26.5,6.5,0.0
1056,27.0,6.5,0.0
1057,27.5,6.5,0.0
1058,28.0,6.5,0.0
1059,28.5,6.5,0.0
1060,29.0,6.5,0.0
1061,29.5,6.5,0.0
1062,30.0,6.5,0.0
1063,30.5,6.5,0.0
1064,31.0,6.5,0.0
1065,31.5,6.5,0.0
1066,32.0,6.5,0.0
1067,32.5,6.5,0.0
1068,33.0,6.5,0.0
1069,33.5,6.5,0.0
1070,34.0,6.5,0.0
1071,34.5,6.5,0.0
1072,35.0,6.5,0.0
1073,35.5,6.5,0.0
1074,36.0,6.5,0.0
1075,36.5,6.5,0.0
1076,37.0,6.5,0.0
1077,37.5,6.5,0.0
1078,38.0,6.5,0.0
1079,0.0,7.0,0.0
1080,0.5,7.0,0.0
1081,1.0,7.0,0.0
1082,1.5,7.0,0.0
1083,2.0,7.0,0.0
1084,2.5,7.0,0.0
1085,3.0,7.0,0.0
1086,3.5,7.0,0.0
1087,4.0,7.0,0.0
1088,4.5,7.0,0.0
1089,5.0,7.0,0.0
1090,5.5,7.0,0.0
1091,6.0,7.0,0.0
1092,6.5,7.0,0.0
1093,7.0,7.0,0.0
1094,7.5,7.0,0.0
1095,8.0,7.0,0.0
1096,8.5,7.0,0.0
1097,9.0,7.0,0.0
1098,9.5,7.0,0.0
1099,10.0,7.0,0.0
1100,10.5,7.0,0.0
1101,11.0,7.0,0.0
1102,11.5,7.0,0.0
1103,12.0,7.0,0.0
1104,12.5,7.0,0.0
1105,13.0,7.0,0.0
1106,13.5,7.0,0.0
1107,14.0,7.0,0.0
1108,14.5,7.0,0.0
1109,15.0,7.0,0.0
1110,15.5,7.0,0.0
1111,16.0,7.0,0.0
1112,16.5,7.0,0.0
1113,17.0,7.0,0.0
1114,17.5,7.0,0.0
1115,18.0,7.0,0.0
1116,18.5,7.0,0.0
1117,19.0,7.0,0.0
1118,19.5,7.0,0.0
1119,20.0,7.0,0.0
1120,20.5,7.0,0.0
1121,21.0,7.0,0.0
1122,21.5,7.0,0.0
1123,22.0,7.0,0.0
1124,22.5,7.0,0.0
1125,23.0,7.0,0.0
1126,23.5,7.0,0.0
1127,24.0,7.0,0.0
1128,24.5,7.0,0.0
1129,25.0,7.0,0.0
1130,25.5,7.0,0.0
1131,26.0,7.0,0.0
1132,26.5,7.0,0.0
1133,27.0,7.0,0.0
1134,27.5,7.0,0.0
1135,28.0,7.0,0.0
1136,28.5,7.0,0.0
1137,29.0,7.0,0.0
1138,29.5,7.0,0.0
1139,30.0,7.0,0.0
1140,30.5,7.0,0.0
1141,31.0,7.0,0.0
1142,31.5,7.0,0.0
1143,32.0,7.0,0.0
1144,32.5,7.0,0.0
1145,33.0,7.0,0.0
1146,33.5,7.0,0.0
1147,34.0,7.0,0.0
1148,34.5,7.0,0.0
1149,35.0,7.0,0.0
1150,35.5,7.0,0.0
1151,36.0,7.0,0.0
1152,36.5,7.0,0.0
1153,37.0,7.0,0.0
1154,37.5,7.0,0.0
1155,38.0,7.0,0.0
1156,0.0,7.5,0.0
1157,0.5,7.5,0.0
1158,1.0,7.5,0.0
1159,1.5,7.5,0.0
1160,2.0,7.5,0.0
1161,2.5,7.5,0.0
1162,3.0,7.5,0.0
1163,3.5,7.5,0.0
1164,4.0,7.5,0.0
1165,4.5,7.5,0.0
1166,5.0,7.5,0.0
1167,5.5,7.5,0.0
1168,6.0,7.5,0.0
1169,6.5,7.5,0.0
1170,7.0,7.5,0.0
1171,7.5,7.5,0.0
1172,8.0,7.5,0.0
1173,8.5,7.5,0.0
1174,9.0,7.5,0.0
1175,9.5,7.5,0.0
1176,10.0,7.5,0.0
1177,10.5,7.5,0.0
1178,11.0,7.5,0.0
1179,11.5,7.5,0.0
1180,12.0,7.5,0.0
1181,12.5,7.5,0.0
1182,13.0,7.5,0.0
1183,13.5,7.5,0.0
1184,14.0,7.5,0.0
1185,14.5,7.5,0.0
1186,15.0,7.5,0.0
1187,15.5,7.5,0.0
1188,16.0,7.5,0.0
1189,16.5,7.5,0.0
1190,17.0,7.5,0.0
1191,17.5,7.5,0.0
1192,18.0,7.5,0.0
1193,18.5,7.5,0.0
1194,19.0,7.5,0.0
1195,19.5,7.5,0.0
1196,20.0,7.5,0.0
1197,20.5,7.5,0.0
1198,21.0,7.5,0.0
1199,21.5,7.5,0.0
1200,22.0,7.5,0.0
1201,22.5,7.5,0.0
1202,23.0,7.5,0.0
1203,23.5,7.5,0.0
1204,24.0,7.5,0.0
1205,24.5,7.5,0.0
1206,25.0,7.5,0.0
1207,25.5,7.5,0.0
1208,26.0,7.5,0.0
1209,26.5,7.5,0.0
1210,27.0,7.5,0.0
1211,27.5,7.5,0.0
1212,28.0,7.5,0.0
1213,28.5,7.5,0.0
1214,29.0,7.5,0.0
1215,29.5,7.5,0.0
1216,30.0,7.5,0.0
1217,30.5,7.5,0.0
1218,31.0,7.5,0.0
1219,31.5,7.5,0.0
1220,32.0,7.5,0.0
1221,32.5,7.5,0.0
1222,33.0,7.5,0.0
1223,33.5,7.5,0.0
1224,34.0,7.5,0.0
1225,34.5,7.5,0.0
1226,35.0,7.5,0.0
1227,35.5,7.5,0.0
1228,36.0,7.5,0.0
1229,36.5,7.5,0.0
1230,37.0,7.5,0.0
1231,37.5,7.5,0.0
1232,38.0,7.5,0.0
1233,0.0,8.0,0.0
1234,0.5,8.0,0.0
1235,1.0,8.0,0.0
1236,1.5,8.0,0.0
1237,2.0,8.0,0.0
1238,2.5,8.0,0.0
1239,3.0,8.0,0.0
1240,3.5,8.0,0.0
1241,4.0,8.0,0.0
1242,4.5,8.0,0.0
1243,5.0,8.0,0.0
1244,5.5,8.0,0.0
1245,6.0,8.0,0.0
1246,6.5,8.0,0.0
1247,7.0,8.0,0.0
1248,7.5,8.0,0.0
1249,8.0,8.0,0.0
1250,8.5,8.0,0.0
1251,9.0,8.0,0.0
1252,9.5,8.0,0.0
1253,10.0,8.0,0.0
1254,10.5,8.0,0.0
1255,11.0,8.0,0.0
1256,11.5,8.0,0.0
1257,12.0,8.0,0.0
1258,12.5,8.0,0.0
1259,13.0,8.0,0.0
1260,13.5,8.0,0.0
1261,14.0,8.0,0.0
1262,14.5,8.0,0.0
1263,15.0,8.0,0.0
1264,15.5,8.0,0.0
1265,16.0,8.0,0.0
1266,16.5,8.0,0.0
1267,17.0,8.0,0.0
1268,17.5,8.0,0.0
1269,18.0,8.0,0.0
1270,18.5,8.0,0.0
1271,19.0,8.0,0.0
1272,19.5,8.0,0.0
1273,20.0,8.0,0.0
1274,20.5,8.0,0.0
1275,21.0,8.0,0.0
1276,21.5,8.0,0.0
1277,22.0,8.0,0.0
1278,22.5,8.0,0.0
1279,23.0,8.0,0.0
1280,23.5,8.0,0.0
1281,24.0,8.0,0.0
1282,24.5,8.0,0.0
1283,25.0,8.0,0.0
1284,25.5,8.0,0.0
1285,26.0,8.0,0.0
1286,26.5,8.0,0.0
1287,27.0,8.0,0.0
1288,27.5,8.0,0.0
1289,28.0,8.0,0.0
1290,28.5,8.0,0.0
1291,29.0,8.0,0.0
1292,29.5,8.0,0.0
1293,30.0,8.0,0.0
1294,30.5,8.0,0.0
1295,31.0,8.0,0.0
1296,31.5,8.0,0.0
1297,32.0,8.0,0.0
1298,32.5,8.0,0.0
1299,33.0,8.0,0.0
1300,33.5,8.0,0.0
1301,34.0,8.0,0.0
1302,34.5,8.0,0.0
1303,35.0,8.0,0.0
1304,35.5,8.0,0.0
1305,36.0,8.0,0.0
1306,36.5,8.0,0.0
1307,37.0,8.0,0.0
1308,37.5,8.0,0.0
1309,38.0,8.0,0.0
1310,0.0,8.5,0.0
1311,0.5,8.5,0.0
1312,1.0,8.5,0.0
1313,1.5,8.5,0.0
1314,2.0,8.5,0.0
1315,2.5,8.5,0.0
1316,3.0,8.5,0.0
1317,3.5,8.5,0.0
1318,4.0,8.5,0.0
1319,4.5,8.5,0.0
1320,5.0,8.5,0.0
1321,5.5,8.5,0.0
1322,6.0,8.5,0.0
1323,6.5,8.5,0.0
1324,7.0,8.5,0.0
1325,7.5,8.5,0.0
1326,8.0,8.5,0.0
1327,8.5,8.5,0.0
1328,9.0,8.5,0.0
1329,9.5,8.5,0.0
1330,10.0,8.5,0.0
1331,10.5,8.5,0.0
1332,11.0,8.5,0.0
1333,11.5,8.5,0.0
1334,12.0,8.5,0.0
1335,12.5,8.5,0.0
1336,13.0,8.5,0.0
1337,13.5,8.5,0.0
1338,14.0,8.5,0.0
1339,14.5,8.5,0.0
1340,15.0,8.5,0.0
1341,15.5,8.5,0.0
1342,16.0,8.5,0.0
1343,16.5,8.5,0.0
1344,17.0,8.5,0.0
1345,17.5,8.5,0.0
1346,18.0,8.5,0.0
1347,18.5,8.5,0.0
1348,19.0,8.5,0.0
1349,19.5,8.5,0.0
1350,20.0,8.5,0.0
1351,20.5,8.5,0.0
1352,21.0,8.5,0.0
1353,21.5,8.5,0.0
1354,22.0,8.5,0.0
1355,22.5,8.5,0.0
1356,23.0,8.5,0.0
1357,23.5,8.5,0.0
1358,24.0,8.5,0.0
1359,24.5,8.5,0.0
1360,25.0,8.5,0.0
1361,25.5,8.5,0.0
1362,26.0,8.5,0.0
1363,26.5,8.5,0.0
1364,27.0,8.5,0.0
1365,27.5,8.5,0.0
1366,28.0,8.5,0.0
1367,28.5,8.5,0.0
1368,29.0,8.5,0.0
1369,29.5,8.5,0.0
1370,30.0,8.5,0.0
1371,30.5,8.5,0.0
1372,31.0,8.5,0.0
1373,31.5,8.5,0.0
1374,32.0,8.5,0.0
1375,32.5,8.5,0.0
1376,33.0,8.5,0.0
1377,33.5,8.5,0.0
1378,34.0,8.5,0.0
1379,34.5,8.5,0.0
1380,35.0,8.5,0.0
1381,35.5,8.5,0.0
1382,36.0,8.5,0.0
1383,36.5,8.5,0.0
1384,37.0,8.5,0.0
1385,37.5,8.5,0.0
1386,38.0,8.5,0.0
1387,0.0,9.0,0.0
1388,0.5,9.0,0.0
1389,1.0,9.0,0.0
1390,1.5,9.0,0.0
1391,2.0,9.0,0.0
1392,2.5,9.0,0.0
1393,3.0,9.0,0.0
1394,3.5,9.0,0.0
1395,4.0,9.0,0.0
1396,4.5,9.0,0.0
1397,5.0,9.0,0.0
1398,5.5,9.0,0.0
1399,6.0,9.0,0.0
1400,6.5,9.0,0.0
1401,7.0,9.0,0.0
1402,7.5,9.0,0.0
1403,8.0,9.0,0.0
1404,8.5,9.0,0.0
1405,9.0,9.0,0.0
1406,9.5,9.0,0.0
1407,10.0,9.0,0.0
1408,10.5,9.0,0.0
1409,11.0,9.0,0.0
1410,11.5,9.0,0.0
1411,12.0,9.0,0.0
1412,12.5,9.0,0.0
1413,13.0,9.0,0.0
1414,13.5,9.0,0.0
1415,14.0,9.0,0.0
1416,14.5,9.0,0.0
1417,15.0,9.0,0.0
1418,15.5,9.0,0.0
1419,16.0,9.0,0.0
1420,16.5,9.0,0.0
1421,17.0,9.0,0.0
1422,17.5,9.0,0.0
1423,18.0,9.0,0.0
1424,18.5,9.0,0.0
1425,19.0,9.0,0.0
1426,19.5,9.0,0.0
1427,20.0,9.0,0.0
1428,20.5,9.0,0.0
1429,21.0,9.0,0.0
1430,21.5,9.0,0.0
1431,22.0,9.0,0.0
1432,22.5,9.0,0.0
1433,23.0,9.0,0.0
1434,23.5,9.0,0.0
1435,24.0,9.0,0.0
1436,24.5,9.0,0.0
1437,25.0,9.0,0.0
1438,25.5,9.0,0.0
1439,26.0,9.0,0.0
1440,26.5,9.0,0.0
1441,27.0,9.0,0.0
1442,27.5,9.0,0.0
1443,28.0,9.0,0.0
1444,28.5,9.0,0.0
1445,29.0,9.0,0.0
1446,29.5,9.0,0.0
1447,30.0,9.0,0.0
1448,30.5,9.0,0.0
1449,31.0,9.0,0.0
1450,31.5,9.0,0.0
1451,32.0,9.0,0.0
1452,32.5,9.0,0.0
1453,33.0,9.0,0.0
1454,33.5,9.0,0.0
1455,34.0,9.0,0.0
1456,34.5,9.0,0.0
1457,35.0,9.0,0.0
1458,35.5,9.0,0.0
1459,36.0,9.0,0.0
1460,36.5,9.0,0.0
1461,37.0,9.0,0.0
1462,37.5,9.0,0.0
1463,38.0,9.0,0.0
1464,0.0,9.5,0.0
1465,0.5,9.5,0.0
1466,1.0,9.5,0.0
1467,1.5,9.5,0.0
1468,2.0,9.5,0.0
1469,2.5,9.5,0.0
1470,3.0,9.5,0.0
1471,3.5,9.5,0.0
1472,4.0,9.5,0.0
1473,4.5,9.5,0.0
1474,5.0,9.5,0.0
1475,5.5,9.5,0.0
1476,6.0,9.5,0.0
1477,6.5,9.5,0.0
1478,7.0,9.5,0.0
1479,7.5,9.5,0.0
1480,8.0,9.5,0.0
1481,8.5,9.5,0.0
1482,9.0,9.5,0.0
1483,9.5,9.5,0.0
1484,10.0,9.5,0.0
1485,10.5,9.5,0.0
1486,11.0,9.5,0.0
1487,11.5,9.5,0.0
1488,12.0,9.5,0.0
1489,12.5,9.5,0.0
1490,13.0,9.5,0.0
1491,13.5,9.5,0.0
1492,14.0,9.5,0.0
1493,14.5,9.5,0.0
1494,15.0,9.5,0.0
1495,15.5,9.5,0.0
1496,16.0,9.5,0.0
1497,16.5,9.5,0.0
1498,17.0,9.5,0.0
1499,17.5,9.5,0.0
1500,18.0,9.5,0.0
1501,18.5,9.5,0.0
1502,19.0,9.5,0.0
1503,19.5,9.5,0.0
1504,20.0,9.5,0.0
1505,20.5,9.5,0.0
1506,21.0,9.5,0.0
1507,21.5,9.5,0.0
1508,22.0,9.5,0.0
1509,22.5,9.5,0.0
1510,23.0,9.5,0.0
1511,23.5,9.5,0.0
1512,24.0,9.5,0.0
1513,24.5,9.5,0.0
1514,25.0,9.5,0.0
1515,25.5,9.5,0.0
1516,26.0,9.5,0.0
1517,26.5,9.5,0.0
1518,27.0,9.5,0.0
1519,27.5,9.5,0.0
1520,28.0,9.5,0.0
1521,28.5,9.5,0.0
1522,29.0,9.5,0.0
1523,29.5,9.5,0.0
1524,30.0,9.5,0.0
1525,30.5,9.5,0.0
1526,31.0,9.5,0.0
1527,31.5,9.5,0.0
1528,32.0,9.5,0.0
1529,32.5,9.5,0.0
1530,33.0,9.5,0.0
1531,33.5,9.5,0.0
1532,34.0,9.5,0.0
1533,34.5,9.5,0.0
1534,35.0,9.5,0.0
1535,35.5,9.5,0.0
1536,36.0,9.5,0.0
1537,36.5,9.5,0.0
1538,37.0,9.5,0.0
1539,37.5,9.5,0.0
1540,38.0,9.5,0.0
1541,0.0,10.0,0.0
1542,0.5,10.0,0.0
1543,1.0,10.0,0.0
1544,1.5,10.0,0.0
1545,2.0,10.0,0.0
1546,2.5,10.0,0.0
1547,3.0,10.0,0.0
1548,3.5,10.0,0.0
1549,4.0,10.0,0.0
1550,4.5,10.0,0.0
1551,5.0,10.0,0.0
1552,5.5,10.0,0.0
1553,6.0,10.0,0.0
1554,6.5,10.0,0.0
1555,7.0,10.0,0.0
1556,7.5,10.0,0.0
1557,8.0,10.0,0.0
1558,8.5,10.0,0.0
1559,9.0,10.0,0.0
1560,9.5,10.0,0.0
1561,10.0,10.0,0.0
1562,10.5,10.0,0.0
1563,11.0,10.0,0.0
1564,11.5,10.0,0.0
1565,12.0,10.0,0.0
1566,12.5,10.0,0.0
1567,13.0,10.0,0.0
1568,13.5,10.0,0.0
1569,14.0,10.0,0.0
1570,14.5,10.0,0.0
1571,15.0,10.0,0.0
1572,15.5,10.0,0.0
1573,16.0,10.0,0.0
1574,16.5,10.0,0.0
1575,17.0,10.0,0.0
1576,17.5,10.0,0.0
1577,18.0,10.0,0.0
1578,18.5,10.0,0.0
1579,19.0,10.0,0.0
1580,19.5,10.0,0.0
1581,20.0,10.0,0.0
1582,20.5,10.0,0.0
1583,21.0,10.0,0.0
1584,21.5,10.0,0.0
1585,22.0,10.0,0.0
1586,22.5,10.0,0.0
1587,23.0,10.0,0.0
1588,23.5,10.0,0.0
1589,24.0,10.0,0.0
1590,24.5,10.0,0.0
1591,25.0,10.0,0.0
1592,25.5,10.0,0.0
1593,26.0,10.0,0.0
1594,26.5,10.0,0.0
1595,27.0,10.0,0.0
1596,27.5,10.0,0.0
1597,28.0,10.0,0.0
1598,28.5,10.0,0.0
1599,29.0,10.0,0.0
1600,29.5,10.0,0.0
1601,30.0,10.0,0.0
1602,30.5,10.0,0.0
1603,31.0,10.0,0.0
1604,31.5,10.0,0.0
1605,32.0,10.0,0.0
1606,32.5,10.0,0.0
1607,33.0,10.0,0.0
1608,33.5,10.0,0.0
1609,34.0,10.0,0.0
1610,34.5,10.0,0.0
1611,35.0,10.0,0.0
1612,35.5,10.0,0.0
1613,36.0,10.0,0.0
1614,36.5,10.0,0.0
1615,37.0,10.0,0.0
1616,37.5,10.0,0.0
1617,38.0,10.0,0.0
1618,0.0,10.5,0.0
1619,0.5,10.5,0.0
1620,1.0,10.5,0.0
1621,1.5,10.5,0.0
1622,2.0,10.5,0.0
1623,2.5,10.5,0.0
1624,3.0,10.5,0.0
1625,3.5,10.5,0.0
1626,4.0,10.5,0.0
1627,4.5,10.5,0.0
1628,5.0,10.5,0.0
1629,5.5,10.5,0.0
1630,6.0,10.5,0.0
1631,6.5,10.5,0.0
1632,7.0,10.5,0.0
1633,7.5,10.5,0.0
1634,8.0,10.5,0.0
1635,8.5,10.5,0.0
1636,9.0,10.5,0.0
1637,9.5,10.5,0.0
1638,10.0,10.5,0.0
1639,10.5,10.5,0.0
1640,11.0,10.5,0.0
1641,11.5,10.5,0.0
1642,12.0,10.5,0.0
1643,12.5,10.5,0.0
1644,13.0,10.5,0.0
1645,13.5,10.5,0.0
1646,14.0,10.5,0.0
1647,14.5,10.5,0.0
1648,15.0,10.5,0.0
1649,15.5,10.5,0.0
1650,16.0,10.5,0.0
1651,16.5,10.5,0.0
1652,17.0,10.5,0.0
1653,17.5,10.5,0.0
1654,18.0,10.5,0.0
1655,18.5,10.5,0.0
1656,19.0,10.5,0.0
1657,19.5,10.5,0.0
1658,20.0,10.5,0.0
1659,20.5,10.5,0.0
1660,21.0,10.5,0.0
1661,21.5,10.5,0.0
1662,22.0,10.5,0.0
1663,22.5,10.5,0.0
1664,23.0,10.5,0.0
1665,23.5,10.5,0.0
1666,24.0,10.5,0.0
1667,24.5,10.5,0.0
1668,25.0,10.5,0.0
1669,25.5,10.5,0.0
1670,26.0,10.5,0.0
1671,26.5,10.5,0.0
1672,27.0,10.5,0.0
1673,27.5,10.5,0.0
1674,28.0,10.5,0.0
1675,28.5,10.5,0.0
1676,29.0,10.5,0.0
1677,29.5,10.5,0.0
1678,30.0,10.5,0.0
1679,30.5,10.5,0.0
1680,31.0,10.5,0.0
1681,31.5,10.5,0.0
1682,32.0,10.5,0.0
1683,32.5,10.5,0.0
1684,33.0,10.5,0.0
1685,33.5,10.5,0.0
1686,34.0,10.5,0.0
1687,34.5,10.5,0.0
1688,35.0,10.5,0.0
1689,35.5,10.5,0.0
1690,36.0,10.5,0.0
1691,36.5,10.5,0.0
1692,37.0,10.5,0.0
1693,37.5,10.5,0.0
1694,38.0,10.5,0.0
1695,0.0,11.0,0.0
1696,0.5,11.0,0.0
1697,1.0,11.0,0.0
1698,1.5,11.0,0.0
1699,2.0,11.0,0.0
1700,2.5,11.0,0.0
1701,3.0,11.0,0.0
1702,3.5,11.0,0.0
1703,4.0,11.0,0.0
1704,4.5,11.0,0.0
1705,5.0,11.0,0.0
1706,5.5,11.0,0.0
1707,6.0,11.0,0.0
1708,6.5,11.0,0.0
1709,7.0,11.0,0.0
1710,7.5,11.0,0.0
1711,8.0,11.0,0.0
1712,8.5,11.0,0.0
1713,9.0,11.0,0.0
1714,9.5,11.0,0.0
1715,10.0,11.0,0.0
1716,10.5,11.0,0.0
1717,11.0,11.0,0.0
1718,11.5,11.0,0.0
1719,12.0,11.0,0.0
1720,12.5,11.0,0.0
1721,13.0,11.0,0.0
1722,13.5,11.0,0.0
1723,14.0,11.0,0.0
1724,14.5,11.0,0.0
1725,15.0,11.0,0.0
1726,15.5,11.0,0.0
1727,16.0,11.0,0.0
1728,16.5,11.0,0.0
1729,17.0,11.0,0.0
1730,17.5,11.0,0.0
1731,18.0,11.0,0.0
1732,18.5,11.0,0.0
1733,19.0,11.0,0.0
1734,19.5,11.0,0.0
1735,20.0,11.0,0.0
1736,20.5,11.0,0.0
1737,21.0,11.0,0.0
1738,21.5,11.0,0.0
1739,22.0,11.0,0.0
1740,22.5,11.0,0.0
1741,23.0,11.0,0.0
1742,23.5,11.0,0.0
1743,24.0,11.0,0.0
1744,24.5,11.0,0.0
1745,25.0,11.0,0.0
1746,25.5,11.0,0.0
1747,26.0,11.0,0.0
1748,26.5,11.0,0.0
1749,27.0,11.0,0.0
1750,27.5,11.0,0.0
1751,28.0,11.0,0.0
1752,28.5,11.0,0.0
1753,29.0,11.0,0.0
1754,29.5,11.0,0.0
1755,30.0,11.0,0.0
1756,30.5,11.0,0.0
1757,31.0,11.0,0.0
1758,31.5,11.0,0.0
1759,32.0,11.0,0.0
1760,32.5,11.0,0.0
1761,33.0,11.0,0.0
1762,33.5,11.0,0.0
1763,34.0,11.0,0.0
1764,34.5,11.0,0.0
1765,35.0,11.0,0.0
1766,35.5,11.0,0.0
1767,36.0,11.0,0.0
1768,36.5,11.0,0.0
1769,37.0,11.0,0.0
1770,37.5,11.0,0.0
1771,38.0,11.0,0.0
1772,0.0,11.5,0.0
1773,0.5,11.5,0.0
1774,1.0,11.5,0.0
1775,1.5,11.5,0.0
1776,2.0,11.5,0.0
1777,2.5,11.5,0.0
1778,3.0,11.5,0.0
1779,3.5,11.5,0.0
1780,4.0,11.5,0.0
1781,4.5,11.5,0.0
1782,5.0,11.5,0.0
1783,5.5,11.5,0.0
1784,6.0,11.5,0.0
1785,6.5,11.5,0.0
1786,7.0,11.5,0.0
1787,7.5,11.5,0.0
1788,8.0,11.5,0.0
1789,8.5,11.5,0.0
1790,9.0,11.5,0.0
1791,9.5,11.5,0.0
1792,10.0,11.5,0.0
1793,10.5,11.5,0.0
1794,11.0,11.5,0.0
1795,11.5,11.5,0.0
1796,12.0,11.5,0.0
1797,12.5,11.5,0.0
1798,13.0,11.5,0.0
1799,13.5,11.5,0.0
1800,14.0,11.5,0.0
1801,14.5,11.5,0.0
1802,15.0,11.5,0.0
1803,15.5,11.5,0.0
1804,16.0,11.5,0.0
1805,16.5,11.5,0.0
1806,17.0,11.5,0.0
1807,17.5,11.5,0.0
1808,18.0,11.5,0.0
1809,18.5,11.5,0.0
1810,19.0,11.5,0.0
1811,19.5,11.5,0.0
1812,20.0,11.5,0.0
1813,20.5,11.5,0.0
1814,21.0,11.5,0.0
1815,21.5,11.5,0.0
1816,22.0,11.5,0.0
1817,22.5,11.5,0.0
1818,23.0,11.5,0.0
1819,23.5,11.5,0.0
1820,24.0,11.5,0.0
1821,24.5,11.5,0.0
1822,25.0,11.5,0.0
1823,25.5,11.5,0.0
1824,26.0,11.5,0.0
1825,26.5,11.5,0.0
1826,27.0,11.5,0.0
1827,27.5,11.5,0.0
1828,28.0,11.5,0.0
1829,28.5,11.5,0.0
1830,29.0,11.5,0.0
1831,29.5,11.5,0.0
1832,30.0,11.5,0.0
1833,30.5,11.5,0.0
1834,31.0,11.5,0.0
1835,31.5,11.5,0.0
1836,32.0,11.5,0.0
1837,32.5,11.5,0.0
1838,33.0,11.5,0.0
1839,33.5,11.5,0.0
1840,34.0,11.5,0.0
1841,34.5,11.5,0.0
1842,35.0,11.5,0.0
1843,35.5,11.5,0.0
1844,36.0,11.5,0.0
1845,36.5,11.5,0.0
1846,37.0,11.5,0.0
1847,37.5,11.5,0.0
1848,38.0,11.5,0.0
1849,0.0,12.0,0.0
1850,0.5,12.0,0.0
1851,1.0,12.0,0.0
1852,1.5,12.0,0.0
1853,2.0,12.0,0.0
1854,2.5,12.0,0.0
1855,3.0,12.0,0.0
1856,3.5,12.0,0.0
1857,4.0,12.0,0.0
1858,4.5,12.0,0.0
1859,5.0,12.0,0.0
1860,5.5,12.0,0.0
1861,6.0,12.0,0.0
1862,6.5,12.0,0.0
1863,7.0,12.0,0.0
1864,7.5,12.0,0.0
1865,8.0,12.0,0.0
1866,8.5,12.0,0.0
1867,9.0,12.0,0.0
1868,9.5,12.0,0.0
1869,10.0,12.0,0.0
1870,10.5,12.0,0.0
1871,11.0,12.0,0.0
1872,11.5,12.0,0.0
1873,12.0,12.0,0.0
1874,12.5,12.0,0.0
1875,13.0,12.0,0.0
1876,13.5,12.0,0.0
1877,14.0,12.0,0.0
1878,14.5,12.0,0.0
1879,15.0,12.0,0.0
1880,15.5,12.0,0.0
1881,16.0,12.0,0.0
1882,16.5,12.0,0.0
1883,17.0,12.0,0.0
1884,17.5,12.0,0.0
1885,18.0,12.0,0.0
1886,18.5,12.0,0.0
1887,19.0,12.0,0.0
1888,19.5,12.0,0.0
1889,20.0,12.0,0.0
1890,20.5,12.0,0.0
1891,21.0,12.0,0.0
1892,21.5,12.0,0.0
1893,22.0,12.0,0.0
1894,22.5,12.0,0.0
1895,23.0,12.0,0.0
1896,23.5,12.0,0.0
1897,24.0,12.0,0.0
1898,24.5,12.0,0.0
1899,25.0,12.0,0.0
1900,25.5,12.0,0.0
1901,26.0,12.0,0.0
1902,26.5,12.0,0.0
1903,27.0,12.0,0.0
1904,27.5,12.0,0.0
1905,28.0,12.0,0.0
1906,28.5,12.0,0.0
1907,29.0,12.0,0.0
1908,29.5,12.0,0.0
1909,30.0,12.0,0.0
1910,30.5,12.0,0.0
1911,31.0,12.0,0.0
1912,31.5,12.0,0.0
1913,32.0,12.0,0.0
1914,32.5,12.0,0.0
1915,33.0,12.0,0.0
1916,33.5,12.0,0.0
1917,34.0,12.0,0.0
1918,34.5,12.0,0.0
1919,35.0,12.0,0.0
1920,35.5,12.0,0.0
1921,36.0,12.0,0.0
1922,36.5,12.0,0.0
